Account ID,Line Item,Start Time,End Time,Project,Measurement1,Measurement1 Total Consumption,Measurement1 Units,Credit1,Credit1 Amount,Credit1 Currency,Cost,Currency,Project Number,Project ID,Project Name,Project Labels,Description
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInterZoneIngress,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,1096431713348,com.google.cloud/services/compute-engine/NetworkInterZoneIngress,12184324,bytes,,,,0,USD,1096431713348,pivotal-1211,Pivotal,tag:edu,Network Inter Zone Ingress
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInterZoneIngress,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,294838271347,com.google.cloud/services/compute-engine/NetworkInterZoneIngress,41790,bytes,,,,0,USD,294838271347,concourse-1309,Concourse,,Network Inter Zone Ingress
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInterZoneIngress,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,670963266181,com.google.cloud/services/compute-engine/NetworkInterZoneIngress,660753682,bytes,,,,0,USD,670963266181,cf-matt-reider,CF-Matt-Reider,,Network Inter Zone Ingress
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInterZoneIngress,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,14652311178,com.google.cloud/services/compute-engine/NetworkInterZoneIngress,1548189229,bytes,,,,0,USD,14652311178,pcf-iet-master,pcf-iet-master,,Network Inter Zone Ingress
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInterZoneIngress,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,815441650186,com.google.cloud/services/compute-engine/NetworkInterZoneIngress,5063212826,bytes,,,,0,USD,815441650186,cf-release-integration-141222,CF-Release-Integration,,Network Inter Zone Ingress
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInterZoneIngress,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,925947104137,com.google.cloud/services/compute-engine/NetworkInterZoneIngress,193200993,bytes,,,,0,USD,925947104137,cf-tushar-test,CF Tushar Test,,Network Inter Zone Ingress
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInterZoneIngress,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,461158812700,com.google.cloud/services/compute-engine/NetworkInterZoneIngress,6237098,bytes,,,,0,USD,461158812700,cf-cloudops-sandbox,CF-CloudOps-Sandbox,,Network Inter Zone Ingress
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInterZoneIngress,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,651440090719,com.google.cloud/services/compute-engine/NetworkInterZoneIngress,10475046,bytes,,,,0,USD,651440090719,bosh-cpi,CF-BOSH CPI,,Network Inter Zone Ingress
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInterZoneIngress,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,419513113457,com.google.cloud/services/compute-engine/NetworkInterZoneIngress,2010629,bytes,,,,0,USD,419513113457,cf-release-engineering,CF-Release-Engineering,,Network Inter Zone Ingress
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInternetEgressEuApac,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,461158812700,com.google.cloud/services/compute-engine/NetworkInternetEgressEuApac,78395,bytes,,,,0.000007,USD,461158812700,cf-cloudops-sandbox,CF-CloudOps-Sandbox,,Network Internet Egress from EMEA to APAC
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInternetEgressEuCn,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,461158812700,com.google.cloud/services/compute-engine/NetworkInternetEgressEuCn,635543,bytes,,,,0.000135,USD,461158812700,cf-cloudops-sandbox,CF-CloudOps-Sandbox,,Network Internet Egress from EMEA to China
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInternetEgressEuEu,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,461158812700,com.google.cloud/services/compute-engine/NetworkInternetEgressEuEu,658459,bytes,,,,0.000072,USD,461158812700,cf-cloudops-sandbox,CF-CloudOps-Sandbox,,Network Internet Egress from EMEA to EMEA
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInternetEgressEuNa,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,461158812700,com.google.cloud/services/compute-engine/NetworkInternetEgressEuNa,3758512,bytes,,,,0.000419,USD,461158812700,cf-cloudops-sandbox,CF-CloudOps-Sandbox,,Network Internet Egress from EMEA to Americas
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInternetEgressNaApac,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,677543246171,com.google.cloud/services/compute-engine/NetworkInternetEgressNaApac,6175,bytes,,,,0,USD,677543246171,cf-cli,CF-CLI,,Network Internet Egress from Americas to APAC
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInternetEgressNaApac,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,1005877548675,com.google.cloud/services/compute-engine/NetworkInternetEgressNaApac,983350,bytes,,,,0.000096,USD,1005877548675,cf-docs,CF-Docs,,Network Internet Egress from Americas to APAC
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInternetEgressNaApac,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,944924674497,com.google.cloud/services/compute-engine/NetworkInternetEgressNaApac,121850,bytes,,,,0.000013,USD,944924674497,cf-buildpacks,cf-buildpacks,,Network Internet Egress from Americas to APAC
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInternetEgressNaApac,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,516400491046,com.google.cloud/services/compute-engine/NetworkInternetEgressNaApac,455,bytes,,,,0,USD,516400491046,fe-vrussoiii,FE-vrussoiii,,Network Internet Egress from Americas to APAC
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInternetEgressNaApac,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,473311414883,com.google.cloud/services/compute-engine/NetworkInternetEgressNaApac,1975311,bytes,,,,0.000199,USD,473311414883,soy-beaker-140618,FE-emikuszewski,,Network Internet Egress from Americas to APAC
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInternetEgressNaApac,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,1015639972876,com.google.cloud/services/compute-engine/NetworkInternetEgressNaApac,1608626,bytes,,,,0.000163,USD,1015639972876,stevenson-cf,stevenson-cf,,Network Internet Egress from Americas to APAC
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInternetEgressNaApac,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,1096431713348,com.google.cloud/services/compute-engine/NetworkInternetEgressNaApac,170178,bytes,,,,0.000016,USD,1096431713348,pivotal-1211,Pivotal,tag:edu,Network Internet Egress from Americas to APAC
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInternetEgressNaApac,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,549019880873,com.google.cloud/services/compute-engine/NetworkInternetEgressNaApac,181314,bytes,,,,0.000019,USD,549019880873,ops-manager-ci,Ops-Manager CI,,Network Internet Egress from Americas to APAC
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInternetEgressNaApac,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,294838271347,com.google.cloud/services/compute-engine/NetworkInternetEgressNaApac,174473,bytes,,,,0.000018,USD,294838271347,concourse-1309,Concourse,,Network Internet Egress from Americas to APAC
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInternetEgressNaApac,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,670963266181,com.google.cloud/services/compute-engine/NetworkInternetEgressNaApac,1106799,bytes,,,,0.00011,USD,670963266181,cf-matt-reider,CF-Matt-Reider,,Network Internet Egress from Americas to APAC
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInternetEgressNaApac,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,14652311178,com.google.cloud/services/compute-engine/NetworkInternetEgressNaApac,1563956,bytes,,,,0.000157,USD,14652311178,pcf-iet-master,pcf-iet-master,,Network Internet Egress from Americas to APAC
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInternetEgressNaApac,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,815441650186,com.google.cloud/services/compute-engine/NetworkInternetEgressNaApac,46204,bytes,,,,0.000004,USD,815441650186,cf-release-integration-141222,CF-Release-Integration,,Network Internet Egress from Americas to APAC
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInternetEgressNaApac,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,1008982869951,com.google.cloud/services/compute-engine/NetworkInternetEgressNaApac,71233,bytes,,,,0.000007,USD,1008982869951,cf-security-enablement,CF-Security Enablement,,Network Internet Egress from Americas to APAC
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInternetEgressNaApac,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,925947104137,com.google.cloud/services/compute-engine/NetworkInternetEgressNaApac,92759,bytes,,,,0.00001,USD,925947104137,cf-tushar-test,CF Tushar Test,,Network Internet Egress from Americas to APAC
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInternetEgressNaApac,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,651440090719,com.google.cloud/services/compute-engine/NetworkInternetEgressNaApac,394794,bytes,,,,0.000037,USD,651440090719,bosh-cpi,CF-BOSH CPI,,Network Internet Egress from Americas to APAC
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInternetEgressNaApac,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,419513113457,com.google.cloud/services/compute-engine/NetworkInternetEgressNaApac,70624,bytes,,,,0.000007,USD,419513113457,cf-release-engineering,CF-Release-Engineering,,Network Internet Egress from Americas to APAC
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInternetEgressNaAu,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,677543246171,com.google.cloud/services/compute-engine/NetworkInternetEgressNaAu,80,bytes,,,,0,USD,677543246171,cf-cli,CF-CLI,,Network Internet Egress from Americas to Australia
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInternetEgressNaAu,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,1005877548675,com.google.cloud/services/compute-engine/NetworkInternetEgressNaAu,128,bytes,,,,0,USD,1005877548675,cf-docs,CF-Docs,,Network Internet Egress from Americas to Australia
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInternetEgressNaAu,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,473311414883,com.google.cloud/services/compute-engine/NetworkInternetEgressNaAu,38171,bytes,,,,0,USD,473311414883,soy-beaker-140618,FE-emikuszewski,,Network Internet Egress from Americas to Australia
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInternetEgressNaAu,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,1015639972876,com.google.cloud/services/compute-engine/NetworkInternetEgressNaAu,3063,bytes,,,,0,USD,1015639972876,stevenson-cf,stevenson-cf,,Network Internet Egress from Americas to Australia
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInternetEgressNaAu,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,1096431713348,com.google.cloud/services/compute-engine/NetworkInternetEgressNaAu,760,bytes,,,,0,USD,1096431713348,pivotal-1211,Pivotal,tag:edu,Network Internet Egress from Americas to Australia
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInternetEgressNaAu,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,549019880873,com.google.cloud/services/compute-engine/NetworkInternetEgressNaAu,880,bytes,,,,0,USD,549019880873,ops-manager-ci,Ops-Manager CI,,Network Internet Egress from Americas to Australia
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInternetEgressNaAu,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,294838271347,com.google.cloud/services/compute-engine/NetworkInternetEgressNaAu,4997,bytes,,,,0,USD,294838271347,concourse-1309,Concourse,,Network Internet Egress from Americas to Australia
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInternetEgressNaAu,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,670963266181,com.google.cloud/services/compute-engine/NetworkInternetEgressNaAu,24700,bytes,,,,0,USD,670963266181,cf-matt-reider,CF-Matt-Reider,,Network Internet Egress from Americas to Australia
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInternetEgressNaAu,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,14652311178,com.google.cloud/services/compute-engine/NetworkInternetEgressNaAu,1502,bytes,,,,0,USD,14652311178,pcf-iet-master,pcf-iet-master,,Network Internet Egress from Americas to Australia
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInternetEgressNaAu,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,651440090719,com.google.cloud/services/compute-engine/NetworkInternetEgressNaAu,2493,bytes,,,,0,USD,651440090719,bosh-cpi,CF-BOSH CPI,,Network Internet Egress from Americas to Australia
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInternetEgressNaCn,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,677543246171,com.google.cloud/services/compute-engine/NetworkInternetEgressNaCn,26904,bytes,,,,0.000005,USD,677543246171,cf-cli,CF-CLI,,Network Internet Egress from Americas to China
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInternetEgressNaCn,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,1005877548675,com.google.cloud/services/compute-engine/NetworkInternetEgressNaCn,13631214,bytes,,,,0.002908,USD,1005877548675,cf-docs,CF-Docs,,Network Internet Egress from Americas to China
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInternetEgressNaCn,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,944924674497,com.google.cloud/services/compute-engine/NetworkInternetEgressNaCn,209229,bytes,,,,0.000044,USD,944924674497,cf-buildpacks,cf-buildpacks,,Network Internet Egress from Americas to China
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInternetEgressNaCn,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,516400491046,com.google.cloud/services/compute-engine/NetworkInternetEgressNaCn,28996,bytes,,,,0.000006,USD,516400491046,fe-vrussoiii,FE-vrussoiii,,Network Internet Egress from Americas to China
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInternetEgressNaCn,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,473311414883,com.google.cloud/services/compute-engine/NetworkInternetEgressNaCn,25833608,bytes,,,,0.005514,USD,473311414883,soy-beaker-140618,FE-emikuszewski,,Network Internet Egress from Americas to China
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInternetEgressNaCn,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,1015639972876,com.google.cloud/services/compute-engine/NetworkInternetEgressNaCn,32226103,bytes,,,,0.006888,USD,1015639972876,stevenson-cf,stevenson-cf,,Network Internet Egress from Americas to China
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInternetEgressNaCn,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,1096431713348,com.google.cloud/services/compute-engine/NetworkInternetEgressNaCn,2115754,bytes,,,,0.00045,USD,1096431713348,pivotal-1211,Pivotal,tag:edu,Network Internet Egress from Americas to China
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInternetEgressNaCn,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,549019880873,com.google.cloud/services/compute-engine/NetworkInternetEgressNaCn,245432,bytes,,,,0.000051,USD,549019880873,ops-manager-ci,Ops-Manager CI,,Network Internet Egress from Americas to China
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInternetEgressNaCn,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,294838271347,com.google.cloud/services/compute-engine/NetworkInternetEgressNaCn,149549,bytes,,,,0.000031,USD,294838271347,concourse-1309,Concourse,,Network Internet Egress from Americas to China
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInternetEgressNaCn,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,670963266181,com.google.cloud/services/compute-engine/NetworkInternetEgressNaCn,25482497,bytes,,,,0.005448,USD,670963266181,cf-matt-reider,CF-Matt-Reider,,Network Internet Egress from Americas to China
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInternetEgressNaCn,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,14652311178,com.google.cloud/services/compute-engine/NetworkInternetEgressNaCn,22120140,bytes,,,,0.004719,USD,14652311178,pcf-iet-master,pcf-iet-master,,Network Internet Egress from Americas to China
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInternetEgressNaCn,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,815441650186,com.google.cloud/services/compute-engine/NetworkInternetEgressNaCn,21535,bytes,,,,0.000004,USD,815441650186,cf-release-integration-141222,CF-Release-Integration,,Network Internet Egress from Americas to China
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInternetEgressNaCn,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,1008982869951,com.google.cloud/services/compute-engine/NetworkInternetEgressNaCn,136916,bytes,,,,0.000029,USD,1008982869951,cf-security-enablement,CF-Security Enablement,,Network Internet Egress from Americas to China
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInternetEgressNaCn,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,925947104137,com.google.cloud/services/compute-engine/NetworkInternetEgressNaCn,99001,bytes,,,,0.000021,USD,925947104137,cf-tushar-test,CF Tushar Test,,Network Internet Egress from Americas to China
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInternetEgressNaCn,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,651440090719,com.google.cloud/services/compute-engine/NetworkInternetEgressNaCn,2411793,bytes,,,,0.000508,USD,651440090719,bosh-cpi,CF-BOSH CPI,,Network Internet Egress from Americas to China
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInternetEgressNaCn,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,419513113457,com.google.cloud/services/compute-engine/NetworkInternetEgressNaCn,63840,bytes,,,,0.000013,USD,419513113457,cf-release-engineering,CF-Release-Engineering,,Network Internet Egress from Americas to China
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInternetEgressNaEu,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,677543246171,com.google.cloud/services/compute-engine/NetworkInternetEgressNaEu,546264,bytes,,,,0.00006,USD,677543246171,cf-cli,CF-CLI,,Network Internet Egress from Americas to EMEA
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInternetEgressNaEu,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,1005877548675,com.google.cloud/services/compute-engine/NetworkInternetEgressNaEu,1863751,bytes,,,,0.000198,USD,1005877548675,cf-docs,CF-Docs,,Network Internet Egress from Americas to EMEA
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInternetEgressNaEu,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,944924674497,com.google.cloud/services/compute-engine/NetworkInternetEgressNaEu,149216,bytes,,,,0.000016,USD,944924674497,cf-buildpacks,cf-buildpacks,,Network Internet Egress from Americas to EMEA
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInternetEgressNaEu,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,516400491046,com.google.cloud/services/compute-engine/NetworkInternetEgressNaEu,2272,bytes,,,,0,USD,516400491046,fe-vrussoiii,FE-vrussoiii,,Network Internet Egress from Americas to EMEA
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInternetEgressNaEu,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,473311414883,com.google.cloud/services/compute-engine/NetworkInternetEgressNaEu,7338095,bytes,,,,0.000796,USD,473311414883,soy-beaker-140618,FE-emikuszewski,,Network Internet Egress from Americas to EMEA
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInternetEgressNaEu,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,1015639972876,com.google.cloud/services/compute-engine/NetworkInternetEgressNaEu,9784657,bytes,,,,0.001079,USD,1015639972876,stevenson-cf,stevenson-cf,,Network Internet Egress from Americas to EMEA
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInternetEgressNaEu,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,1096431713348,com.google.cloud/services/compute-engine/NetworkInternetEgressNaEu,918336,bytes,,,,0.0001,USD,1096431713348,pivotal-1211,Pivotal,tag:edu,Network Internet Egress from Americas to EMEA
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInternetEgressNaEu,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,549019880873,com.google.cloud/services/compute-engine/NetworkInternetEgressNaEu,190914,bytes,,,,0.00002,USD,549019880873,ops-manager-ci,Ops-Manager CI,,Network Internet Egress from Americas to EMEA
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInternetEgressNaEu,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,294838271347,com.google.cloud/services/compute-engine/NetworkInternetEgressNaEu,451329,bytes,,,,0.00005,USD,294838271347,concourse-1309,Concourse,,Network Internet Egress from Americas to EMEA
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInternetEgressNaEu,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,670963266181,com.google.cloud/services/compute-engine/NetworkInternetEgressNaEu,3653114,bytes,,,,0.000398,USD,670963266181,cf-matt-reider,CF-Matt-Reider,,Network Internet Egress from Americas to EMEA
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInternetEgressNaEu,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,14652311178,com.google.cloud/services/compute-engine/NetworkInternetEgressNaEu,5582561,bytes,,,,0.000606,USD,14652311178,pcf-iet-master,pcf-iet-master,,Network Internet Egress from Americas to EMEA
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInternetEgressNaEu,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,815441650186,com.google.cloud/services/compute-engine/NetworkInternetEgressNaEu,81214,bytes,,,,0.000008,USD,815441650186,cf-release-integration-141222,CF-Release-Integration,,Network Internet Egress from Americas to EMEA
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInternetEgressNaEu,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,1008982869951,com.google.cloud/services/compute-engine/NetworkInternetEgressNaEu,162557,bytes,,,,0.000018,USD,1008982869951,cf-security-enablement,CF-Security Enablement,,Network Internet Egress from Americas to EMEA
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInternetEgressNaEu,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,925947104137,com.google.cloud/services/compute-engine/NetworkInternetEgressNaEu,174838,bytes,,,,0.000019,USD,925947104137,cf-tushar-test,CF Tushar Test,,Network Internet Egress from Americas to EMEA
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInternetEgressNaEu,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,651440090719,com.google.cloud/services/compute-engine/NetworkInternetEgressNaEu,1356567,bytes,,,,0.000144,USD,651440090719,bosh-cpi,CF-BOSH CPI,,Network Internet Egress from Americas to EMEA
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInternetEgressNaEu,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,419513113457,com.google.cloud/services/compute-engine/NetworkInternetEgressNaEu,71943,bytes,,,,0.000008,USD,419513113457,cf-release-engineering,CF-Release-Engineering,,Network Internet Egress from Americas to EMEA
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInternetEgressNaNa,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,677543246171,com.google.cloud/services/compute-engine/NetworkInternetEgressNaNa,6971666,bytes,,,,0.000777,USD,677543246171,cf-cli,CF-CLI,,Network Internet Egress from Americas to Americas
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInternetEgressNaNa,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,1005877548675,com.google.cloud/services/compute-engine/NetworkInternetEgressNaNa,478489,bytes,,,,0.000046,USD,1005877548675,cf-docs,CF-Docs,,Network Internet Egress from Americas to Americas
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInternetEgressNaNa,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,944924674497,com.google.cloud/services/compute-engine/NetworkInternetEgressNaNa,105161,bytes,,,,0.000011,USD,944924674497,cf-buildpacks,cf-buildpacks,,Network Internet Egress from Americas to Americas
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInternetEgressNaNa,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,516400491046,com.google.cloud/services/compute-engine/NetworkInternetEgressNaNa,5321320,bytes,,,,0.000594,USD,516400491046,fe-vrussoiii,FE-vrussoiii,,Network Internet Egress from Americas to Americas
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInternetEgressNaNa,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,473311414883,com.google.cloud/services/compute-engine/NetworkInternetEgressNaNa,47702219,bytes,,,,0.005317,USD,473311414883,soy-beaker-140618,FE-emikuszewski,,Network Internet Egress from Americas to Americas
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInternetEgressNaNa,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,1015639972876,com.google.cloud/services/compute-engine/NetworkInternetEgressNaNa,6207209,bytes,,,,0.000682,USD,1015639972876,stevenson-cf,stevenson-cf,,Network Internet Egress from Americas to Americas
0076DC-766E1F-EBDCB8,com.google.cloud/services/compute-engine/NetworkInternetEgressNaNa,2016-09-11T00:00:00-07:00,2016-09-12T00:00:00-07:00,1096431713348,com.google.cloud/services/compute-engine/NetworkInternetEgressNaNa,488244,bytes,,,,0.000052,USD,1096431713348,pivotal-1211,Pivotal,tag:edu,Network Internet Egress from Americas to Americas
